Row_ID,Variation,Query,True_Label,Prediction,Is_Correct,Image_Path
row_22881,Selective Blur,In what year did teenagers consume less pornography?,2003,"answer='2017' explanation='In 2017, the percentage of respondents consuming pornography was lower than in 2003 for both men (33% compared to 58%) and women (15% compared to 22%).'",False,data/row_22881/Selective_Blur.png
row_22881,Highlighted Intersections,In what year did teenagers consume less pornography?,2003,answer='2017' explanation='The chart shows lower percentages of both men and women consuming pornography in 2017 compared to 2003.',False,data/row_22881/Highlighted_Intersections.png
row_22881,Dominant Colors,In what year did teenagers consume less pornography?,2003,answer='2017' explanation='The chart shows that the percentage of men and women consuming pornography was lower in 2017 compared to 2003.',False,data/row_22881/Dominant_Colors.png
row_22881,Quantized Colors,In what year did teenagers consume less pornography?,2003,"answer='2017' explanation='In both boys and girls, the percentage of respondents consuming pornography was lower in 2017 compared to 2003.'",False,data/row_22881/Quantized_Colors.png
row_22881,Padded,In what year did teenagers consume less pornography?,2003,"answer='2017' explanation='In 2017, the percentage of teenagers consuming pornography was lower for both men (33%) and women (15%) compared to 2003.'",False,data/row_22881/Padded.png
row_16001,Baseline,What was Turkey's fertility rate in 2018?,2.07,"answer='2.07 children per woman.' explanation='The chart indicates the fertility rate for each year from 2008 to 2018. For 2018, the bar shows the value is 2.07 children per woman.'",True,data/row_16001/Baseline.png
row_16001,Black and White,What was Turkey's fertility rate in 2018?,2.07,"answer='2.07 children per woman.' explanation='The fertility rate for Turkey in 2018 was 2.07 children per woman, as shown in the bar chart for that year.'",True,data/row_16001/Black_and_White.png
row_16001,Vertically Stretched,What was Turkey's fertility rate in 2018?,2.07,"answer='2.07 children per woman.' explanation='The fertility rate for Turkey in 2018 was 2.07 children per woman, as shown in the graph.'",True,data/row_16001/Vertically_Stretched.png
row_16001,Horizontally Stretched,What was Turkey's fertility rate in 2018?,2.07,"answer='2.07 children per woman.' explanation='The fertility rate for Turkey in 2018, as shown on the chart, was 2.07 children born per woman.'",True,data/row_16001/Horizontally_Stretched.png
row_16001,Squeezed Vertically,What was Turkey's fertility rate in 2018?,2.07,"answer='2.07 children per woman.' explanation=""The bar graph clearly shows Turkey's fertility rate was 2.07 children per woman in 2018.""",True,data/row_16001/Squeezed_Vertically.png
row_16001,Squeezed Horizontally,What was Turkey's fertility rate in 2018?,2.07,"answer='2.07 children per woman.' explanation='The chart shows the fertility rate for each year, and for 2018 it is listed as 2.07 children per woman.'",True,data/row_16001/Squeezed_Horizontally.png
row_16001,Increased Saturation,What was Turkey's fertility rate in 2018?,2.07,"answer='2.07 children per woman.' explanation='The fertility rate for Turkey in 2018, as shown in the graph, is 2.07 children born per woman according to Statista 2021.'",True,data/row_16001/Increased_Saturation.png
row_16001,Decreased Saturation,What was Turkey's fertility rate in 2018?,2.07,"answer='2.07 children per woman' explanation='In 2018, the fertility rate in Turkey was 2.07 children born per woman, as shown in the bar graph provided.'",True,data/row_16001/Decreased_Saturation.png
row_16001,Increased Brightness,What was Turkey's fertility rate in 2018?,2.07,"answer='2.07 children per woman.' explanation='The chart shows the fertility rate for Turkey each year from 2008 to 2018, with the rate for 2018 being 2.07 children per woman.'",True,data/row_16001/Increased_Brightness.png
row_16001,Decreased Brightness,What was Turkey's fertility rate in 2018?,2.07,"answer='2.07 children per woman.' explanation='The fertility rate for Turkey in 2018 was 2.07 children per woman, as shown in the bar graph for that year.'",True,data/row_16001/Decreased_Brightness.png
row_16001,Increased Contrast,What was Turkey's fertility rate in 2018?,2.07,"answer='2.07 children per woman.' explanation='The fertility rate for Turkey in 2018, as depicted in the chart, was 2.07 children per woman.'",True,data/row_16001/Increased_Contrast.png
row_16001,Decreased Contrast,What was Turkey's fertility rate in 2018?,2.07,"answer='2.07 children per woman' explanation=""The graph shows Turkey's fertility rate for each year from 2008 to 2018, and for 2018 it is 2.07 children per woman.""",True,data/row_16001/Decreased_Contrast.png
row_16001,Increased Sharpness,What was Turkey's fertility rate in 2018?,2.07,"answer='2.07 children per woman.' explanation='The chart shows the fertility rate for each year from 2008 to 2018. For 2018, it indicates a rate of 2.07 children per woman.'",True,data/row_16001/Increased_Sharpness.png
row_16001,Decreased Sharpness,What was Turkey's fertility rate in 2018?,2.07,"answer='2.07 children per woman.' explanation='The chart shows the fertility rate in Turkey for each year from 2008 to 2018. For 2018, the fertility rate is indicated as 2.07 children per woman.'",True,data/row_16001/Decreased_Sharpness.png
row_16001,Adaptive Threshold,What was Turkey's fertility rate in 2018?,2.07,answer='2.07 children per woman.' explanation='The fertility rate for Turkey in 2018 is shown as 2.07 children per woman in the chart.',True,data/row_16001/Adaptive_Threshold.png
row_16001,Selective Blur,What was Turkey's fertility rate in 2018?,2.07,"answer=""Turkey's fertility rate in 2018 was 2.07 children per woman."" explanation='The bar corresponding to the year 2018 on the graph shows a fertility rate of 2.07 children per woman.'",True,data/row_16001/Selective_Blur.png
row_16001,Highlighted Intersections,What was Turkey's fertility rate in 2018?,2.07,"answer='2.07 children per woman.' explanation='The fertility rate for Turkey in 2018, as shown in the graph, was 2.07 children per woman.'",True,data/row_16001/Highlighted_Intersections.png
row_16001,Dominant Colors,What was Turkey's fertility rate in 2018?,2.07,"answer='2.07 children per woman.' explanation='The chart shows the fertility rate for each year from 2008 to 2018. In 2018, the fertility rate for Turkey was 2.07 children per woman as indicated by the bar height labeled for that year.'",True,data/row_16001/Dominant_Colors.png
row_16001,Quantized Colors,What was Turkey's fertility rate in 2018?,2.07,"answer='2.07 children per woman.' explanation='The graph shows fertility rates from 2008 to 2018, and the rate in 2018 is labeled as 2.07 children per woman.'",True,data/row_16001/Quantized_Colors.png
row_16001,Padded,What was Turkey's fertility rate in 2018?,2.07,"answer='2.07 children per woman.' explanation='The fertility rate in Turkey for 2018 is shown in the graph as 2.07 children per woman, depicted by the last bar on the right side of the chart.'",True,data/row_16001/Padded.png
row_11393,Baseline,How much was the deal valued at in 2020?,5.73,answer='1.66 billion euros (Uralkali).' explanation='The chart displays various M&A deal values in 2020. The Uralkali deal was valued at 1.66 billion euros.',False,data/row_11393/Baseline.png
row_11393,Black and White,How much was the deal valued at in 2020?,5.73,"answer='The largest deal was valued at 5.73 billion euros.' explanation='The chart displays the values of different M&A deals in 2020, with the highest being Vostok Oil at 5.73 billion euros.'",True,data/row_11393/Black_and_White.png
row_11393,Vertically Stretched,How much was the deal valued at in 2020?,5.73,"answer='5.73 billion euros.' explanation='The Vostok Oil deal was valued at 5.73 billion euros in 2020, as indicated on the bar chart.'",True,data/row_11393/Vertically_Stretched.png
row_11393,Horizontally Stretched,How much was the deal valued at in 2020?,5.73,"answer='The highest-valued deal was 5.73 billion euros for Vostok Oil.' explanation=""The chart ranks M&A deals by value, and Vostok Oil's deal is the largest at 5.73 billion euros.""",True,data/row_11393/Horizontally_Stretched.png
row_11393,Squeezed Vertically,How much was the deal valued at in 2020?,5.73,"answer='The highest valued deal was Vostok Oil at 5.73 billion euros.' explanation='The bar chart displays M&A deal values for 2020, and Vostok Oil is at the top with 5.73 billion euros.'",True,data/row_11393/Squeezed_Vertically.png
row_11393,Squeezed Horizontally,How much was the deal valued at in 2020?,5.73,answer='The Vostok Oil deal was valued at 5.73 billion euros in 2020.' explanation='The chart displays the values of M&A deals in billion euros for various companies in 2020. The highest valued deal was for Vostok Oil at 5.73 billion euros.',True,data/row_11393/Squeezed_Horizontally.png
row_11393,Increased Saturation,How much was the deal valued at in 2020?,5.73,answer='The deal was valued at 4.1 billion euros.' explanation='The chart indicates the value of the Payakhskoye oil field M&A deal was 4.1 billion euros in 2020.',False,data/row_11393/Increased_Saturation.png
row_11393,Decreased Saturation,How much was the deal valued at in 2020?,5.73,"answer='5.73 billion euros.' explanation='The Vostok Oil deal in 2020 was valued at 5.73 billion euros, which is the highest on the chart.'",True,data/row_11393/Decreased_Saturation.png
row_11393,Increased Brightness,How much was the deal valued at in 2020?,5.73,"answer='The deal was valued at $5.73 billion.' explanation='The deal value is illustrated in the bar chart, showing Vostok Oil valued at 5.73 billion USD in 2020.'",True,data/row_11393/Increased_Brightness.png
row_11393,Decreased Brightness,How much was the deal valued at in 2020?,5.73,answer='The deal was valued at 5.73 billion euros.' explanation='The bar chart indicates that the Vostok Oil deal was valued at 5.73 billion euros in 2020.',True,data/row_11393/Decreased_Brightness.png
